"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
188182020,18818,2020,"TX0151400","TX0151400","","N","N",,"I","UNIVERSAL CITY","UNIVERSAL CITY PD UNIVERSAL CITY","Universal City","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",21162,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",21,1,22,6,9,15,0,0,01-JAN-97,01-SEP-19,01-SEP-19,01-OCT-19,01-OCT-19,01-JUN-20,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188192020,18819,2020,"TX0151500","TX0151500","","N","N",,"I","WINDCREST","WINDCREST POLICE DEPT","Windcrest","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5930,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",19,3,22,7,8,15,0,0,01-JAN-97,01-DEC-19,01-DEC-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188202020,18820,2020,"TX0151600","TX0151600","","N","N",,"I","LIVE OAK","LIVE OAK PD","Live Oak","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",16910,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",29,4,33,5,7,12,0,0,01-JAN-97,01-DEC-20,01-DEC-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188212020,18821,2020,"TX0151700","TX0151700","","N","N",,"I","U OF TX:HEA SCI CT,SAN A","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER PD","University of Texas:","Health Science Center, San Antonio","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",30,37,67,6,24,30,0,0,01-JAN-97,01-SEP-17,01-SEP-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188222020,18822,2020,"TX0151900","TX0151900","","N","N",,"I","UNIV OF TX: SAN ANTONIO","UNIV OF TEXAS PD SAN ANTONIO","University of Texas:","San Antonio","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",34,23,57,9,22,31,0,0,01-JAN-97,01-APR-20,01-APR-20,01-MAY-20,01-MAY-20,01-MAY-20,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188232020,18823,2020,"TX0152000","TX0152000","","N","N",,"I","ISD: JUDSON","JUDSON INDEP SCHOOL DISTRICT POLICE DEPT BEXAR","Independent School District:","Judson","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","Other",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",19,0,19,2,1,3,0,0,01-JAN-97,01-FEB-19,01-FEB-19,01-MAY-19,01-MAY-19,01-MAY-19,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188252020,18825,2020,"TX0152200","TX0152200","","N","N",,"I","SELMA","SELMA PD","Selma","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",12013,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",27,0,27,1,4,5,0,0,01-JAN-97,01-OCT-20,01-OCT-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","COMAL; GUADALUPE; BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188262020,18826,2020,"TX0152300","TX0152300","","N","N",,"I","SOMERSET","SOMERSET POLICE DEPARTMENT","Somerset","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2000,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,0,1,0,0,01-JAN-97,01-OCT-20,01-OCT-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188272020,18827,2020,"TX0153000","TX0153000","","N","N",,"I","HELOTES","HELOTES POLICE DEPT","Helotes","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",10301,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",25,0,25,5,1,6,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-MAY-19,01-MAY-19,01-MAY-19,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188292020,18829,2020,"TX015349E","TX0153400","","N","N",,"I","ST. MARY'S UNIVERSITY","ST MARYS UNIVERSITY POLICE DEPARTMENT","St. Mary's University","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",14,0,14,2,3,5,0,0,01-JAN-97,01-NOV-18,01-NOV-18,01-JAN-19,01-JAN-19,01-JAN-19,"N","BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188322020,18832,2020,"TX0153900","TX0153900","","N","N",,"I","FAIR OAKS RANCH","FAIR OAKS RANCH POLICE DEPARTMENT","Fair Oaks Ranch","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",10497,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",17,1,18,5,2,7,0,0,01-JAN-97,01-MAY-19,01-MAY-19,01-JUL-19,01-JUL-19,01-JUL-19,"N","COMAL; KENDALL; BEXAR","San Antonio-New Braunfels, TX","Y","Y","Y"
188342020,18834,2020,"TX0160000","TX0160000","","N","N",,"I","BLANCO","BLANCO COUNTY SHERIFFS OFFICE","Blanco","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",7766,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",16,11,27,1,8,9,0,0,01-JAN-97,01-OCT-19,01-OCT-19,01-NOV-19,01-NOV-19,01-NOV-19,"N","BLANCO","Non-MSA","Y","Y","Y"
188352020,18835,2020,"TX0160100","TX0160100","","N","N",,"I","BLANCO","BLANCO PD","Blanco","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2103,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,0,7,2,1,3,0,0,01-JAN-97,01-JUN-18,01-JUN-18,01-DEC-18,01-JUL-18,01-JUL-18,"N","BLANCO","Non-MSA","Y","Y","Y"
188372020,18837,2020,"TX0170000","TX0170000","","N","N",,"I","BORDEN","BORDEN CO SO GAIL","Borden","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",653,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,0,3,0,1,1,0,0,01-JAN-97,01-MAY-19,01-MAY-19,01-JUL-19,01-JUL-19,01-JUL-19,"N","BORDEN","Non-MSA","Y","Y","Y"
188382020,18838,2020,"TX0180000","TX0180000","","N","N",,"I","BOSQUE","BOSQUE CO SO MERIDIAN","Bosque","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",12544,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",15,"8C","Non-MSA counties from 10,000 thru 24,999","8","Non-MSA Counties","N",3,"R","N",,,,,,,0,0,01-JAN-97,01-MAR-19,01-MAR-19,01-OCT-19,01-MAY-19,01-MAY-19,"N","BOSQUE","Non-MSA","Y","Y","Y"
188392020,18839,2020,"TX0180100","TX0180100","","N","N",,"I","CLIFTON","CLIFTON PD","Clifton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3446,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JAN-97,01-OCT-19,01-OCT-19,01-DEC-19,01-DEC-19,01-DEC-19,"N","BOSQUE","Non-MSA","Y","Y","Y"
188402020,18840,2020,"TX0180200","TX0180200","","N","N",,"I","VALLEY MILLS","VALLEY MILLS POLICE DEPART","Valley Mills","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1177,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,0,0,0,0,0,01-JAN-97,01-DEC-19,01-DEC-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","MCLENNAN; BOSQUE","Waco, TX","Y","Y","Y"
188412020,18841,2020,"TX0180800","TX0180800","","N","N",,"I","MERIDIAN","MERIDIAN POLICE DEPARTMENT MERIDIAN","Meridian","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1515,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",,,,,,,0,0,01-JAN-97,01-JAN-20,01-JAN-20,01-MAR-20,01-FEB-20,01-FEB-20,"N","BOSQUE","Non-MSA","Y","Y","Y"
188462020,18846,2020,"TX0190400","TX0190400","","N","N",,"I","NEW BOSTON","NEW BOSTON PD","New Boston","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",4588,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",13,2,15,1,3,4,0,0,01-JAN-97,01-OCT-20,01-OCT-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","BOWIE","Texarkana, TX-AR","Y","Y","Y"
188482020,18848,2020,"TX0190600","TX0190600","","N","N",,"I","WAKE VILLAGE","WAKE VILLAGE POLICE DEPT","Wake Village","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5309,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,1,1,0,0,01-JAN-97,01-FEB-19,01-FEB-19,01-JUN-19,01-JUN-19,01-JUN-19,"N","BOWIE","Texarkana, TX-AR","Y","Y","Y"
188492020,18849,2020,"TX0190800","TX0190800","","N","N",,"I","HOOKS","HOOKS PD","Hooks","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",2706,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,0,0,0,0,01-JAN-97,01-AUG-20,01-AUG-20,01-JAN-21,01-JAN-21,01-JAN-21,"N","BOWIE","Texarkana, TX-AR","Y","Y","Y"
188512020,18851,2020,"TX0200100","TX0200100","","N","N",,"I","ALVIN","ALVIN PD","Alvin","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",27015,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",45,4,49,5,24,29,0,0,01-JAN-97,01-OCT-19,01-OCT-19,01-JAN-20,01-JAN-20,01-JAN-20,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188522020,18852,2020,"TX0200200","TX0200200","","N","N",,"I","ANGLETON","ANGLETON PD","Angleton","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",19500,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",28,0,28,7,16,23,0,0,01-JAN-97,01-DEC-19,01-DEC-19,01-MAR-20,01-MAR-20,01-MAR-20,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188532020,18853,2020,"TX0200300","TX0200300","","N","N",,"I","CLUTE","CLUTE PD","Clute","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",11742,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",16,2,18,10,11,21,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-MAY-19,01-MAY-19,01-MAY-19,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188552020,18855,2020,"TX0200500","TX0200500","","N","N",,"I","FREEPORT","FREEPORT PD","Freeport","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",12144,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",26,2,28,6,13,19,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-SEP-18,01-SEP-18,01-SEP-18,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188562020,18856,2020,"TX0200800","TX0200800","","N","N",,"I","LAKE JACKSON","LAKE JACKSON PD","Lake Jackson","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",27265,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",8,"4","Cities from 25,000 thru 49,999","4","Cities from 25,000 thru 49,999","N",2,"R","Y",41,1,42,6,15,21,0,0,01-JAN-97,01-NOV-20,01-NOV-20,01-FEB-21,01-FEB-21,01-FEB-21,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188572020,18857,2020,"TX0200900","TX0200900","","N","N",,"I","MANVEL","MANVEL PD","Manvel","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",13971,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",20,0,20,2,6,8,0,0,01-JAN-97,01-OCT-17,01-OCT-17,01-MAR-18,01-MAR-18,01-MAR-18,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188582020,18858,2020,"TX0201000","TX0201000","","N","N",,"I","PEARLAND","PEARLAND POLICE DEPT","Pearland","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",126111,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",164,14,178,10,47,57,0,0,01-JAN-97,01-JAN-98,01-APR-15,01-APR-15,01-APR-15,01-APR-15,"N","FORT BEND; HARRIS; BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188592020,18859,2020,"TX0201100","TX0201100","","N","N",,"I","RICHWOOD","RICHWOOD PD","Richwood","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",4044,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,1,0,1,0,0,01-JAN-97,01-NOV-20,01-NOV-20,01-FEB-21,01-FEB-21,01-FEB-21,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188602020,18860,2020,"TX0201200","TX0201200","","N","N",,"I","SWEENY","SWEENY PD","Sweeny","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3716,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,0,0,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-JAN-19,01-JAN-19,01-JAN-19,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188612020,18861,2020,"TX0201400","TX0201400","","N","N",,"I","WEST COLUMBIA","WEST COLUMBIA PD","West Columbia","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3823,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",10,1,11,3,6,9,0,0,01-JAN-97,01-MAR-17,01-MAR-17,01-DEC-17,01-DEC-17,01-DEC-17,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188632020,18863,2020,"TX0201800","TX0201800","","N","N",,"I","BRAZORIA","BRAZORIA PD","Brazoria","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3059,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,3,4,7,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-JUN-19,01-JUN-19,01-JUN-19,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188662020,18866,2020,"TX0202800","TX0202800","","N","N",,"I","SURFSIDE BEACH","SURFSIDE BEACH PD SURFSIDE BEACH","Surfside Beach","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",591,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",15,3,18,3,0,3,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-NOV-18,01-OCT-18,01-OCT-18,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188672020,18867,2020,"TX0202900","TX0202900","","N","N",,"I","OYSTER CREEK","OYSTER CREEK PD","Oyster Creek","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",1203,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,0,9,0,3,3,0,0,01-JAN-97,01-JAN-19,01-JAN-19,01-MAY-19,01-MAY-19,01-MAY-19,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188682020,18868,2020,"TX0203000","TX0203000","","N","N",,"I","IOWA COLONY","IOWA COLONY POLICE DEPARTMENT IOWA COLONY","Iowa Colony","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",3686,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,1,0,1,0,0,01-JAN-97,01-JUN-19,01-JUN-19,01-OCT-19,01-JAN-20,01-OCT-19,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188702020,18870,2020,"TX0203300","TX0203300","","N","N",,"I","ISD: ANGLETON","ANGLETON INDEP SCHOOL DIST PD","Independent School District:","Angleton","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","Other",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",9,4,13,2,3,5,0,0,01-JAN-97,01-MAY-19,01-MAY-19,01-JAN-20,01-JUN-19,01-JUN-19,"N","BRAZORIA","Houston-The Woodlands-Sugar Land, TX","Y","Y","Y"
188712020,18871,2020,"TX0210000","TX0210000","","N","N",,"I","BRAZOS","BRAZOS CO SO BRYAN","Brazos","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",24221,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",97,82,179,6,67,73,0,0,01-JAN-97,01-NOV-20,01-NOV-20,01-FEB-21,01-FEB-21,01-FEB-21,"N","BRAZOS","College Station-Bryan, TX","Y","Y","Y"
188722020,18872,2020,"TX0210100","TX0210100","","N","N",,"I","BRYAN","BRYAN PD","Bryan","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",87435,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",7,"3","Cities from 50,000 thru 99,999","3","Cities from 50,000 thru 99,999","N",2,"R","Y",135,3,138,18,27,45,0,0,01-JAN-97,01-OCT-20,01-OCT-20,01-NOV-20,01-NOV-20,01-NOV-20,"N","BRAZOS","College Station-Bryan, TX","Y","Y","Y"
188732020,18873,2020,"TX0210200","TX0210200","","N","N",,"I","COLLEGE STATION","COLLEGE STATION PD","College Station","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",120831,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",6,"2","Cities from 100,000 thru 249,999","2","Cities from 100,000 thru 249,999","Y",1,"R","Y",132,14,146,10,45,55,0,0,01-JAN-97,01-JAN-18,01-JAN-18,01-MAY-19,01-MAY-19,01-MAY-19,"N","BRAZOS","College Station-Bryan, TX","Y","Y","Y"
188742020,18874,2020,"TX0210400","TX0210400","","N","N",,"I","TX A&M UN:COLLEGE STATIO","TEXAS A & M UNIVERSITY PD","Texas A&M University:","College Station","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","University or College",0,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",64,47,111,10,28,38,0,0,01-JAN-97,01-AUG-19,01-AUG-19,01-OCT-19,01-OCT-19,01-OCT-19,"N","BRAZOS","College Station-Bryan, TX","Y","Y","Y"
188752020,18875,2020,"TX0220000","TX0220000","","N","N",,"I","BREWSTER","BREWSTER CO SO ALPINE","Brewster","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","County",3188,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",16,11,27,2,7,9,0,0,01-JAN-97,01-JAN-15,01-JUL-15,01-JUL-15,01-JUL-15,01-JUL-15,"N","BREWSTER","Non-MSA","Y","Y","Y"
188762020,18876,2020,"TX0220100","TX0220100","","N","N",,"I","ALPINE","ALPINE PD","Alpine","","A",48,"Texas","TX","TX","7","West South Central","3","South","Region III","City",5978,23393,"TXUCR0001","Texas Department of Public Safety Crime Information Bureau Uniform Crime Reporting","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",11,4,15,1,4,5,0,0,01-JAN-97,01-APR-20,01-APR-20,01-JUL-20,01-JUL-20,01-JUL-20,"N","BREWSTER","Non-MSA","Y","Y","Y"
